message,attributes,tags,timestamp
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-03 14:59:03' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.975836677Z
WARNING:root:⚠️ VCTEX DATA_PAGAMENTO: Formato não padrão: '2025-10-03 15:02:59' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.975842941Z
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-01 15:26:54' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.980417119Z
WARNING:root:⚠️ VCTEX DATA_PAGAMENTO: Formato não padrão: '2025-10-01 15:36:15' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.980424164Z
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-02 16:34:16' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.980428528Z
WARNING:root:⚠️ VCTEX DATA_PAGAMENTO: Formato não padrão: '2025-10-02 16:54:19' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.980433363Z
WARNING:root:⚠️ VCTEX: Nenhum campo específico de pagamento encontrado!,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.980438163Z
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-02 14:42:12' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.980442739Z
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-02 08:30:41' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.980446996Z
WARNING:root:⚠️ VCTEX DATA_PAGAMENTO: Formato não padrão: '2025-10-02 08:36:37' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.980451432Z
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-02 15:54:08' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.983836038Z
WARNING:root:⚠️ VCTEX DATA_PAGAMENTO: Formato não padrão: '2025-10-02 16:05:41' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.983844693Z
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-03 10:05:05' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.983850161Z
WARNING:root:⚠️ VCTEX DATA_PAGAMENTO: Formato não padrão: '2025-10-03 10:10:05' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.983856117Z
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-03 17:00:10' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.983862281Z
WARNING:root:⚠️ VCTEX DATA_PAGAMENTO: Formato não padrão: '2025-10-03 17:05:13' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.983868080Z
WARNING:root:⚠️ VCTEX DATA_CADASTRO: Formato não padrão: '2025-10-02 10:01:03' - aplicando modo flexível,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""d1a3b07a-856f-48ee-a4e9-65cdd1bfc102"",""replica"":""12406c44-6103-46a2-96d1-0d74d75cea19""}",2025-10-14T17:51:06.988357733Z
